Date,Open,High,Low,Close,Adj Close,Volume,Currency
1-Nov-14,"6,546.47","6,773.14","6,444.89","6,722.62","6,722.62","14,260,000,000",GBP
1-Oct-14,"6,622.72","6,622.81","6,072.68","6,546.47","6,546.47","20,150,000,000",GBP
1-Sep-14,"6,819.75","6,904.86","6,601.62","6,622.72","6,622.72","15,410,000,000",GBP
1-Aug-14,"6,730.11","6,831.19","6,528.73","6,819.75","6,819.75","10,850,000,000",GBP
1-Jul-14,"6,743.94","6,875.31","6,643.62","6,730.11","6,730.11","13,160,000,000",GBP
1-Jun-14,"6,844.51","6,878.96","6,701.59","6,743.94","6,743.94","12,690,000,000",GBP
1-May-14,"6,780.03","6,894.88","6,766.84","6,844.51","6,844.51","13,890,000,000",GBP
1-Apr-14,"6,598.37","6,794.88","6,507.08","6,780.03","6,780.03","15,480,000,000",GBP
1-Mar-14,"6,809.70","6,827.22","6,492.62","6,598.37","6,598.37","18,320,000,000",GBP
1-Feb-14,"6,510.44","6,866.35","6,416.72","6,809.70","6,809.70","17,270,000,000",GBP
1-Jan-14,"6,749.09","6,867.42","6,421.26","6,510.44","6,510.44","15,180,000,000",GBP
1-Dec-13,"6,650.57","6,768.44","6,422.23","6,749.09","6,749.09","10,800,000,000",GBP
1-Nov-13,"6,731.43","6,780.11","6,613.98","6,650.57","6,650.57","12,580,000,000",GBP
1-Oct-13,"6,462.22","6,819.86","6,316.91","6,731.43","6,731.43","14,040,000,000",GBP
1-Sep-13,"6,412.93","6,659.12","6,412.93","6,462.22","6,462.22","15,310,000,000",GBP
1-Aug-13,"6,621.06","6,696.63","6,386.72","6,412.93","6,412.93","13,680,000,000",GBP
1-Jul-13,"6,215.47","6,662.19","6,185.21","6,621.06","6,621.06","14,670,000,000",GBP
1-Jun-13,"6,583.09","6,583.09","6,023.44","6,215.47","6,215.47","15,910,000,000",GBP
1-May-13,"6,430.12","6,875.62","6,409.81","6,583.09","6,583.09","15,760,000,000",GBP
1-Apr-13,"6,411.74","6,501.78","6,214.36","6,430.12","6,430.12","14,320,000,000",GBP
1-Mar-13,"6,360.81","6,533.99","6,308.56","6,411.74","6,411.74","15,790,000,000",GBP
1-Feb-13,"6,276.88","6,412.44","6,216.72","6,360.81","6,360.81","14,130,000,000",GBP
1-Jan-13,"5,897.81","6,354.46","5,897.81","6,276.88","6,276.88","14,220,000,000",GBP
1-Dec-12,"5,866.82","5,997.04","5,852.88","5,897.81","5,897.81","10,070,000,000",GBP
1-Nov-12,"5,782.70","5,921.78","5,605.59","5,866.82","5,866.82","16,160,000,000",GBP
1-Oct-12,"5,742.07","5,928.27","5,738.59","5,782.70","5,782.70","16,340,000,000",GBP
1-Sep-12,"5,711.48","5,932.62","5,634.88","5,742.07","5,742.07","16,520,000,000",GBP
1-Aug-12,"5,635.28","5,876.22","5,632.97","5,711.48","5,711.48","13,450,000,000",GBP
1-Jul-12,"5,571.15","5,727.45","5,478.02","5,635.28","5,635.28","14,710,000,000",GBP
1-Jun-12,"5,320.86","5,623.85","5,229.76","5,571.15","5,571.15","18,240,000,000",GBP
1-May-12,"5,737.78","5,819.93","5,253.92","5,320.86","5,320.86","19,820,000,000",GBP
1-Apr-12,"5,768.45","5,890.16","5,576.37","5,737.78","5,737.78","17,510,000,000",GBP
1-Mar-12,"5,871.51","5,989.07","5,726.50","5,768.45","5,768.45","21,190,000,000",GBP
1-Feb-12,"5,681.61","5,964.02","5,680.67","5,871.51","5,871.51","19,080,000,000",GBP
1-Jan-12,"5,572.28","5,806.24","5,572.28","5,681.61","5,681.61","19,750,000,000",GBP
1-Dec-11,"5,505.42","5,631.88","5,328.67","5,572.28","5,572.28","14,850,000,000",GBP
1-Nov-11,"5,544.22","5,616.00","5,075.22","5,505.42","5,505.42","21,150,000,000",GBP
1-Oct-11,"5,128.48","5,747.33","4,868.60","5,544.22","5,544.22","17,960,000,000",GBP
1-Sep-11,"5,394.53","5,449.67","4,928.14","5,128.48","5,128.48","20,700,000,000",GBP
1-Aug-11,"5,815.19","5,913.46","4,791.01","5,394.53","5,394.53","25,910,000,000",GBP
1-Jul-11,"5,945.71","6,084.08","5,752.81","5,815.19","5,815.19","17,010,000,000",GBP
1-Jun-11,"5,989.99","5,995.22","5,644.38","5,945.71","5,945.71","19,030,000,000",GBP
1-May-11,"6,069.90","6,103.73","5,810.46","5,989.99","5,989.99","17,880,000,000",GBP
1-Apr-11,"5,908.76","6,091.75","5,858.32","6,069.90","6,069.90","12,950,000,000",GBP
1-Mar-11,"5,994.01","6,052.08","5,591.59","5,908.76","5,908.76","19,740,000,000",GBP
1-Feb-11,"5,862.94","6,105.77","5,860.95","5,994.01","5,994.01","16,980,000,000",GBP
1-Jan-11,"5,899.94","6,090.49","5,815.44","5,862.94","5,862.94","17,840,000,000",GBP
1-Dec-10,"5,528.27","6,021.46","5,528.27","5,899.94","5,899.94","13,810,000,000",GBP
1-Nov-10,"5,675.16","5,902.11","5,519.19","5,528.27","5,528.27","19,370,000,000",GBP
1-Oct-10,"5,548.62","5,794.31","5,547.55","5,675.16","5,675.16","16,940,000,000",GBP
1-Sep-10,"5,225.22","5,650.33","5,225.22","5,548.62","5,548.62","17,870,000,000",GBP
1-Aug-10,"5,258.02","5,418.58","5,070.94","5,225.22","5,225.22","18,210,000,000",GBP
1-Jul-10,"4,916.87","5,411.45","4,790.04","5,258.02","5,258.02","20,930,000,000",GBP
1-Jun-10,"5,188.43","5,331.46","4,898.51","4,916.87","4,916.87","24,400,000,000",GBP
1-May-10,"5,553.29","5,565.99","4,898.49","5,188.43","5,188.43","30,620,000,000",GBP
1-Apr-10,"5,679.64","5,833.73","5,533.60","5,553.29","5,553.29","21,100,000,000",GBP
1-Mar-10,"5,354.52","5,742.75","5,354.52","5,679.64","5,679.64","25,030,000,000",GBP
1-Feb-10,"5,188.52","5,395.48","5,033.01","5,354.52","5,354.52","25,450,000,000",GBP
1-Jan-10,"5,412.88","5,600.48","5,145.74","5,188.52","5,188.52","22,410,000,000",GBP
1-Dec-09,"5,190.68","5,445.17","5,175.66","5,412.88","5,412.88","20,440,000,000",GBP
1-Nov-09,"5,044.55","5,396.96","4,985.09","5,190.68","5,190.68","21,820,000,000",GBP
1-Oct-09,"5,133.90","5,299.57","4,954.98","5,044.55","5,044.55","24,450,000,000",GBP
1-Sep-09,"4,908.90","5,190.00","4,776.50","5,133.90","5,133.90","22,520,000,000",GBP
1-Aug-09,"4,608.36","4,944.16","4,595.58","4,908.90","4,908.90","20,620,000,000",GBP
1-Jul-09,"4,249.21","4,646.86","4,096.08","4,608.36","4,608.36","22,710,000,000",GBP
1-Jun-09,"4,417.94","4,517.60","4,213.40","4,249.21","4,249.21","25,380,000,000",GBP
1-May-09,"4,243.71","4,520.82","4,210.75","4,417.94","4,417.94","22,930,000,000",GBP
1-Apr-09,"3,926.14","4,293.63","3,838.22","4,243.71","4,243.71","25,140,000,000",GBP
1-Mar-09,"3,830.09","3,992.42","3,460.71","3,926.14","3,926.14","32,520,000,000",GBP
1-Feb-09,"4,149.64","4,333.97","3,760.70","3,830.09","3,830.09","24,620,000,000",GBP
1-Jan-09,"4,434.17","4,675.68","3,956.67","4,149.64","4,149.64","27,430,000,000",GBP
1-Dec-08,"4,288.01","4,456.19","3,973.26","4,434.17","4,434.17","20,070,000,000",GBP
1-Nov-08,"4,377.34","4,639.50","3,734.07","4,288.01","4,288.01","26,770,000,000",GBP
1-Oct-08,"4,902.50","5,052.00","3,665.21","4,377.34","4,377.34","39,420,000,000",GBP
1-Sep-08,"5,636.60","5,646.50","4,671.00","4,902.45","4,902.45","34,050,000,000",GBP
1-Aug-08,"5,411.90","5,649.10","5,299.70","5,636.61","5,636.61","23,500,000,000",GBP
1-Jul-08,"5,625.90","5,625.90","5,071.10","5,411.90","5,411.90","38,130,000,000",GBP
1-Jun-08,"6,053.50","6,074.50","5,470.90","5,625.90","5,625.90","30,960,000,000",GBP
1-May-08,"6,087.30","6,377.00","6,041.10","6,053.50","6,053.50","23,310,000,000",GBP
1-Apr-08,"5,702.10","6,134.50","5,670.40","6,087.30","6,087.30","25,270,000,000",GBP
1-Mar-08,"5,884.30","5,884.30","5,414.40","5,702.11","5,702.11","30,220,000,000",GBP
1-Feb-08,"5,879.80","6,104.50","5,681.50","5,884.28","5,884.28","28,410,000,000",GBP
1-Jan-08,"6,456.90","6,534.70","5,338.70","5,879.78","5,879.78","34,400,000,000",GBP
1-Dec-07,"6,432.50","6,610.90","6,251.80","6,456.91","6,456.91","19,600,000,000",GBP
1-Nov-07,"6,721.60","6,723.70","6,026.90","6,432.45","6,432.45","32,520,000,000",GBP
1-Oct-07,"6,466.80","6,751.70","6,413.40","6,721.57","6,721.57","41,480,000,000",GBP
1-Sep-07,"6,303.30","6,512.40","6,123.10","6,466.79","6,466.79","35,730,000,000",GBP
1-Aug-07,"6,360.10","6,406.30","5,821.70","6,303.30","6,303.30","38,480,000,000",GBP
1-Jul-07,"6,607.90","6,754.10","6,186.20","6,360.11","6,360.11","38,490,000,000",GBP
1-Jun-07,"6,621.40","6,751.30","6,451.40","6,607.90","6,607.90","39,620,000,000",GBP
1-May-07,"6,449.20","6,675.00","6,395.50","6,621.45","6,621.45","40,050,000,000",GBP
1-Apr-07,"6,308.00","6,516.20","6,293.90","6,449.21","6,449.21","31,550,000,000",GBP
1-Mar-07,"6,171.50","6,355.30","5,989.60","6,308.03","6,308.03","40,660,000,000",GBP
1-Feb-07,"6,203.10","6,451.40","6,166.20","6,171.47","6,171.47","33,110,000,000",GBP
1-Jan-07,"6,220.80","6,335.10","6,130.20","6,203.09","6,203.09","36,900,000,000",GBP
1-Dec-06,"6,048.80","6,271.40","5,985.20","6,220.81","6,220.81","25,400,000,000",GBP
1-Nov-06,"6,129.20","6,256.80","6,011.80","6,048.85","6,048.85","35,410,000,000",GBP
1-Oct-06,"5,960.80","6,244.60","5,897.30","6,129.22","6,129.22","34,760,000,000",GBP
1-Sep-06,"5,906.10","6,002.90","5,774.50","5,960.81","5,960.81","31,840,000,000",GBP
1-Aug-06,"5,928.30","5,949.80","5,752.60","5,906.13","5,906.13","29,780,000,000",GBP
1-Jul-06,"5,833.40","5,982.50","5,654.60","5,928.33","5,928.33","28,210,000,000",GBP
1-Jun-06,"5,723.80","5,865.70","5,467.40","5,833.42","5,833.42","36,020,000,000",GBP
1-May-06,"6,023.10","6,133.50","5,510.50","5,723.81","5,723.81","40,050,000,000",GBP
1-Apr-06,"5,964.60","6,137.10","5,964.60","6,023.14","6,023.14","30,780,000,000",GBP
1-Mar-06,"5,791.50","6,047.00","5,783.90","5,964.57","5,964.57","44,160,000,000",GBP
1-Feb-06,"5,760.30","5,893.30","5,681.90","5,791.54","5,791.54","37,360,000,000",GBP
1-Jan-06,"5,618.80","5,796.10","5,618.80","5,760.26","5,760.26","39,160,000,000",GBP
1-Dec-05,"5,423.20","5,647.20","5,423.20","5,618.76","5,618.76","28,940,000,000",GBP
1-Nov-05,"5,317.30","5,554.90","5,304.90","5,423.17","5,423.17","39,100,000,000",GBP
1-Oct-05,"5,477.70","5,515.00","5,130.90","5,317.28","5,317.28","34,390,000,000",GBP
1-Sep-05,"5,296.90","5,508.40","5,296.90","5,477.71","5,477.71","32,550,000,000",GBP
1-Aug-05,"5,282.30","5,386.40","5,228.10","5,296.92","5,296.92","28,550,000,000",GBP
1-Jul-05,"5,113.20","5,308.60","5,022.10","5,282.30","5,282.30","35,910,000,000",GBP
1-Jun-05,"4,964.00","5,138.20","4,964.00","5,113.16","5,113.16","33,010,000,000",GBP
1-May-05,"4,801.70","5,004.30","4,801.70","4,963.97","4,963.97","30,840,000,000",GBP
1-Apr-05,"4,894.40","4,994.10","4,773.70","4,801.68","4,801.68","32,550,000,000",GBP
1-Mar-05,"4,968.50","5,042.00","4,886.50","4,894.37","4,894.37","34,740,000,000",GBP
1-Feb-05,"4,852.30","5,077.80","4,852.30","4,968.50","4,968.50","33,000,000,000",GBP
1-Jan-05,"4,814.30","4,879.50","4,765.40","4,852.31","4,852.31","31,490,000,000",GBP
1-Dec-04,"4,703.20","4,826.20","4,675.00","4,814.30","4,814.30","28,450,000,000",GBP
1-Nov-04,"4,624.20","4,823.80","4,624.20","4,703.18","4,703.18","33,890,000,000",GBP
1-Oct-04,"4,570.80","4,732.90","4,551.60","4,624.21","4,624.21","32,880,000,000",GBP
1-Sep-04,"4,459.30","4,630.70","4,459.30","4,570.77","4,570.77","35,560,000,000",GBP
1-Aug-04,"4,413.10","4,490.10","4,283.00","4,459.32","4,459.32","28,680,000,000",GBP
1-Jul-04,"4,464.10","4,487.90","4,283.20","4,413.08","4,413.08","34,560,000,000",GBP
1-Jun-04,"4,430.70","4,535.10","4,400.70","4,464.07","4,464.07","33,640,000,000",GBP
1-May-04,"4,489.70","4,573.70","4,363.00","4,430.69","4,430.69","32,740,000,000",GBP
1-Apr-04,"4,385.70","4,601.60","4,385.10","4,489.69","4,489.69","32,760,000,000",GBP
1-Mar-04,"4,492.20","4,566.20","4,291.30","4,385.67","4,385.67","42,620,000,000",GBP
1-Feb-04,"4,390.70","4,556.90","4,357.40","4,492.21","4,492.21","40,250,000,000",GBP
1-Jan-04,"4,476.90","4,531.40","4,390.70","4,390.68","4,390.68","39,870,000,000",GBP
1-Dec-03,"4,342.60","4,491.80","4,312.50","4,476.87","4,476.87","29,990,000,000",GBP
1-Nov-03,"4,287.60","4,423.60","4,270.50","4,342.60","4,342.60","34,780,000,000",GBP
1-Oct-03,"4,091.30","4,393.80","4,091.30","4,287.59","4,287.59","40,570,000,000",GBP
1-Sep-03,"4,161.10","4,329.60","4,081.80","4,091.31","4,091.31","40,700,000,000",GBP
1-Aug-03,"4,157.00","4,286.90","4,044.90","4,161.06","4,161.06","29,670,000,000",GBP
